fnum,buildings,forest,glacier,mountain,sea,street
22092,5.112057e-06,0.9999931,1.9378427e-07,6.175433e-10,1.0136618e-08,1.5339593e-06
22093,3.8983194e-06,0.9998394,0.0001237539,1.0141277e-06,1.12383495e-05,2.0613694e-05
22095,0.0012131159,0.0013853703,0.010073197,0.5867922,0.4005209,1.5239858e-05
22096,0.00092959293,0.89321774,0.046387013,0.05557007,0.00035400255,0.0035416717
22097,1.9148109e-05,1.5121369e-08,5.2433376e-07,5.0960516e-13,1.1334112e-08,0.99998033
22098,0.16264221,0.067323625,0.034892462,0.7239817,0.00067871466,0.010481227
22099,0.035681996,0.3071147,0.0012429572,5.197307e-05,0.00018844855,0.65571994
22100,0.772212,0.015954716,0.011355691,0.009516382,0.013156969,0.17780425
22101,0.0016803199,7.783225e-05,0.006206429,0.15408516,0.8379395,1.078021e-05
22102,0.0031635596,0.00023877193,0.047722895,0.045705542,0.9025793,0.00058992393
22103,0.68542093,0.00076739636,0.0036772355,0.0010876752,0.004837063,0.30420968
22104,0.007345217,0.0052885385,0.04028039,0.565408,0.38108087,0.0005970779
22105,0.06346807,0.012577846,0.014096108,0.028828507,0.85878396,0.022245502
22107,0.0027410456,0.0007978788,0.023566654,0.319903,0.65292484,6.6514884e-05
22109,1.0437772e-05,0.00017734442,9.7414485e-08,1.5199805e-11,2.801153e-06,0.9998093
22110,0.99875677,2.83323e-08,5.5291166e-06,6.218294e-05,0.0011119077,6.365543e-05
22111,0.0011469387,0.049928427,1.1379968e-05,1.5276072e-06,2.870779e-05,0.94888306
22112,0.0014650885,0.019437524,0.058099013,0.9134894,0.007332915,0.00017607311
22115,0.031860795,0.025794726,2.224918e-06,1.888891e-07,0.000253209,0.94208884
22116,4.168021e-05,0.9970988,0.0023545437,0.0004943303,1.030227e-05,2.2335077e-07
22119,0.007710486,0.0008026722,4.273732e-07,9.616003e-08,5.0374743e-05,0.99143595
22120,0.42869073,0.06831844,0.032290943,0.030971203,0.054833528,0.38489515
22121,0.0001095248,1.2911908e-06,0.93959266,0.03221214,0.028081004,3.4677325e-06
22123,0.00413229,0.000678756,0.4003072,0.34216553,0.25260583,0.00011039383
22124,0.003696606,0.0015635779,0.050267536,0.0937133,0.84934497,0.0014140245
22125,5.188391e-07,0.9925436,0.0074537233,3.4756954e-07,1.3259815e-06,5.759502e-07
22126,0.16561013,0.0024559754,0.0016466246,0.086861245,0.74228996,0.0011360447
22127,0.0030780851,0.028764263,0.072565146,0.054650076,0.8401418,0.0008007
22128,3.194646e-06,0.9999651,2.3538832e-05,1.2369522e-06,1.1999698e-07,6.933054e-06
22129,0.028929569,0.018837702,0.17073989,0.32438886,0.45485786,0.00224604
22130,0.003958888,0.033951443,0.07869851,0.032926284,0.8428847,0.007580231
22132,0.4533381,0.012146713,0.13309002,0.19513486,0.002764888,0.20352536
22133,0.028813047,0.028663842,0.49668863,0.32277083,0.09800531,0.025058396
22134,0.7665225,0.0022004077,0.007331472,0.08267149,0.130352,0.010921976
22136,1.109441e-09,1.0,1.25586785e-08,2.9796247e-14,1.09021084e-10,4.296864e-08
22137,0.04027419,0.10993543,0.15743588,0.06611929,0.55538857,0.070846625
22138,0.00025262474,0.00022234644,0.86541396,0.12556146,0.008245411,0.00030427118
22139,0.0009837851,0.13821186,0.008259725,7.398823e-05,0.015473735,0.8369969
22140,0.017509297,0.34608227,0.13184166,0.4059189,0.017630575,0.08101733
22141,0.122058995,0.023061171,0.08341145,0.6939608,0.043289676,0.034217894
22143,0.02624695,0.05982845,0.13607182,0.45681983,0.30913344,0.011899577
22144,1.6985916e-07,0.99995875,6.4089534e-10,2.561112e-12,5.6699506e-08,4.1088657e-05
22145,0.008426712,0.0019720898,0.028306574,0.17005208,0.790826,0.00041653318
22147,0.012486905,0.0024630476,0.076141216,0.10751283,0.7981584,0.003237612
22149,5.2957457e-05,0.9843481,7.977243e-05,3.1526026e-10,0.0001014284,0.015417771
22150,0.8308137,1.9714385e-05,5.391327e-07,2.9856392e-07,6.118538e-05,0.16910455
22152,0.8418122,7.125504e-07,5.4056844e-08,4.272431e-09,3.182711e-05,0.15815523
22153,0.0003581016,0.00012696185,3.3637161e-06,8.076899e-09,3.02519e-06,0.9995085
22154,0.003266556,2.1009688e-05,0.0024933545,0.060915053,0.93320274,0.00010124092
22156,0.99926513,5.312315e-08,4.499877e-08,1.4033688e-08,2.2043935e-07,0.0007346402
22157,0.0017995791,0.05422302,0.03486087,0.8967571,0.012130044,0.00022929868
22158,0.19669645,0.17649134,0.0060034795,0.58084875,0.022060618,0.01789938
22159,0.035901785,0.00024738107,0.010581635,0.9146793,0.038577437,1.2573582e-05
22160,0.006306029,0.009685889,0.23580897,0.57068217,0.17643286,0.0010840385
22161,0.056308027,0.030915018,0.37419948,0.14965187,0.3479238,0.041001838
22162,0.00057549187,0.89002657,0.0068988856,0.011768377,0.09065202,7.871005e-05
22163,0.0050771935,7.14002e-08,1.3006065e-16,1.9686833e-26,2.6068044e-14,0.9949227
22165,0.00028690955,0.00025607317,0.7610544,0.23077874,0.0075665573,5.7307803e-05
22166,0.69922584,0.00072266517,6.717014e-06,4.7448456e-08,3.5567315e-05,0.30000913
22167,0.007389435,0.9805562,0.0005579663,3.2774395e-05,3.624022e-05,0.011427579
22168,0.0060013058,2.4157425e-05,0.002798342,0.036475986,0.954616,8.415679e-05
22169,1.1558352e-11,1.0,5.9703167e-12,5.866572e-14,3.4571258e-13,1.0311942e-08
22171,0.94138813,0.0020541293,0.0037538812,0.0027384723,0.0002673578,0.049798157
22172,2.6404942e-08,1.0,2.386459e-10,1.442602e-13,1.3607033e-09,4.6740695e-08
22173,0.7155263,0.0012187319,0.001905117,0.0060064998,0.10619748,0.16914594
22175,0.29586875,0.15131153,0.05994572,0.082969874,0.13311079,0.27679333
22176,0.019038698,0.0055987174,0.07615569,0.14771275,0.74541897,0.0060752
22177,0.02063682,0.91680306,0.0034651859,6.942384e-05,0.00022171922,0.05880374
22179,2.8575613e-07,0.99999964,1.2197773e-09,1.1046706e-09,5.3146196e-11,1.7813738e-07
22180,0.0018377262,0.00023563634,0.015297132,0.06818816,0.9143155,0.00012590639
22182,0.041902807,0.00116981,0.7733208,0.057177164,0.1260497,0.000379748
22183,0.41956967,0.10342689,0.026429001,0.0034904187,0.0072124754,0.43987155
22184,0.0016159249,0.00011981772,0.040348127,0.02433726,0.93301237,0.0005664089
22185,0.9134581,1.1678214e-06,0.032399606,0.03533813,0.018596604,0.00020646848
22186,0.00013262662,7.406534e-07,0.0018382478,0.007780748,0.99023193,1.5641048e-05
22187,0.037885174,0.0024965387,0.112059444,0.26383686,0.5815928,0.0021291336
22188,0.100351274,0.0026457203,0.040888548,0.83584183,0.019762432,0.000510287
22189,0.010717361,0.15286468,0.022329547,0.8013518,0.012179453,0.0005572582
22191,0.00074233924,3.9897546e-05,0.0041717514,0.058309887,0.93672425,1.2000443e-05
22192,0.014741429,0.010107412,0.020561881,0.5338188,0.42019847,0.00057206035
22193,2.840708e-05,3.6398703e-06,0.9754125,0.024491202,4.924554e-05,1.48371855e-05
22196,1.4179177e-06,0.9623391,1.5421595e-09,6.5695805e-13,2.185023e-06,0.03765734
22197,2.4921835e-06,0.99985135,0.00014493203,2.995791e-07,1.1415195e-08,8.657836e-07
22198,0.24209136,0.0007482519,0.011927748,0.59695745,0.14590533,0.0023698858
22199,0.0065366887,0.0046706256,0.01640228,0.9186887,0.053643394,5.842364e-05
22200,0.069583274,0.0003827463,3.0244823e-07,6.902787e-08,2.5994312e-05,0.9300076
22201,2.1928963e-06,0.99997556,2.2241393e-06,5.6321237e-09,5.2234685e-07,1.951959e-05
22202,0.0007252581,0.006470572,0.07507359,0.91484267,0.0028337422,5.4063345e-05
22203,0.023796724,0.07205777,0.0051416615,0.8847064,0.013877919,0.0004194899
22204,0.0036701828,0.0127674,0.002026195,0.0001388726,0.00018942411,0.98120797
22205,0.024248816,0.005217253,0.23123203,0.24791022,0.47962627,0.011765477
22207,0.01571317,0.013174989,0.15160835,0.09898441,0.70526594,0.015253101
22208,0.86997116,0.00030352594,0.001494015,0.022965606,0.10515072,0.00011489369
22209,0.0060449075,0.00023045402,0.8674114,0.08545384,0.03246706,0.008392347
22210,0.50479084,0.00013310455,0.000532088,0.00013658784,0.0025218115,0.4918856
22212,0.058034774,0.0781632,0.14202431,0.024288004,0.3240011,0.3734886
22214,0.0076519903,0.0014744372,0.0077295075,0.8396674,0.14342976,4.691927e-05
22215,0.017478062,0.020414876,0.25528243,0.68404037,0.0187622,0.0040220576
22216,0.029582022,0.00034057986,5.9313514e-09,6.499849e-11,7.735591e-06,0.9700696
22219,7.848856e-05,2.0471653e-08,1.9895024e-05,0.0016082906,0.99829334,5.1662505e-09
22220,0.09253374,0.012640881,0.2823462,0.13615124,0.36913413,0.10719381
22221,0.028164256,0.036077116,0.16101742,0.66309524,0.092027105,0.019618852
22222,0.003350305,0.42947093,0.038151048,0.023032898,0.48858097,0.017413806
22223,0.0066025425,0.017808735,6.915403e-07,1.172176e-08,2.7555021e-05,0.9755604
22227,0.062249094,9.1598275e-05,0.7990953,0.13675275,0.0008535603,0.000957701
22228,0.0733408,0.32396498,0.09706458,0.38923156,0.01895312,0.09744504
22230,0.020107925,9.015709e-06,7.243713e-11,3.906132e-15,2.518642e-08,0.979883
22231,0.008867049,0.0006829717,7.4364343e-06,2.856349e-06,0.00014344968,0.9902962
22232,0.0025449796,0.00037956028,0.0025940787,3.052883e-05,0.00018492927,0.994266
22233,0.032961383,0.0020413059,7.3951576e-08,2.5143772e-08,6.395427e-05,0.9649333
22234,0.70460236,0.20256709,0.00030727783,0.0004707129,0.0008075728,0.09124501
22235,0.08428772,0.041567314,0.18032125,0.30124065,0.36682135,0.02576168
22237,0.24121952,0.028698113,0.006877482,0.007592544,0.66686183,0.048750546
22239,0.026414668,0.18274477,0.17720518,0.53957224,0.07358957,0.00047356565
22240,0.056597132,1.2474566e-05,0.9304664,1.1903972e-05,0.0022365015,0.010675604
22241,0.06475348,0.01389338,0.06977414,0.5835544,0.2666131,0.0014114623
22243,1.3491316e-08,1.0,7.962256e-12,6.387308e-15,8.173852e-12,1.7632898e-10
22245,0.027976796,0.005978027,0.081489265,0.6039514,0.27996293,0.0006414743
22246,0.015727054,0.019697623,0.053865846,0.1280099,0.77687746,0.005822065
22247,1.257828e-13,1.0,1.2970425e-10,2.2230532e-15,7.720716e-15,4.0859973e-08
22249,0.013062511,0.02216669,0.0027251963,0.00012095782,0.008190741,0.953734
22250,0.024954572,0.0652883,0.12541491,0.7732384,0.009037422,0.002066348
22251,0.0025042116,0.0012718425,0.013125074,0.4726478,0.5103949,5.619346e-05
22252,0.9881434,7.299788e-06,0.0029949988,0.0009953878,0.007430845,0.0004281585
22253,0.008938711,0.0012825652,0.35058028,0.53098077,0.10616159,0.002056138
22254,0.18541731,0.3895085,0.019776806,0.16666375,0.19550012,0.043133553
22255,0.9819885,0.0017046022,0.00029138033,6.640842e-05,0.007838806,0.008110326
22256,0.22802603,0.0042503597,2.970574e-07,4.2431967e-07,0.00061573513,0.7671071
22257,0.9996805,2.6894784e-06,5.7888632e-05,0.00011578405,0.00010613225,3.6866677e-05
22258,0.0024371827,0.034682043,0.0826325,0.02860802,0.8465621,0.0050782217
22259,0.0024736088,0.012204518,0.95690954,0.0043741,0.014053605,0.009984523
22260,1.0187681e-12,0.96928847,4.777978e-16,3.4123423e-20,5.253594e-15,0.030711496
22261,0.0017703807,0.0005672419,0.0065220594,0.96982825,0.021299815,1.2295223e-05
22262,0.0037729423,0.00036178558,0.002910788,0.11447074,0.87840915,7.456965e-05
22264,0.040904254,0.005156082,0.1348739,0.16349511,0.6486686,0.006902045
22265,0.20534147,0.0002552165,0.34557667,0.40625975,0.042166606,0.00040033957
22266,0.9267004,0.00028936597,0.0011868434,0.0034861034,0.039617665,0.028719613
22267,0.19179073,0.22809789,0.03969542,0.05751757,0.12112764,0.36177078
22268,0.0040279543,0.99459225,0.00062547263,5.2637106e-06,0.0007359428,1.3105717e-05
22269,0.26947406,0.4690388,0.108622424,0.112045065,0.026319437,0.014500334
22271,0.013980246,0.000649053,0.016003458,0.0777175,0.889679,0.0019707251
22272,0.04611791,0.026176665,0.35649943,0.2110531,0.31381705,0.04633576
22273,0.04065458,0.019862767,0.15304086,0.18236606,0.58538115,0.018694539
22276,0.0012526293,0.00041625096,0.006896854,0.59487724,0.39655024,6.8284717e-06
22277,0.010977511,0.1516758,0.049680974,0.7480703,0.037140116,0.0024553332
22278,0.03434078,0.0006790013,0.06325097,0.6218202,0.27978563,0.00012339886
22279,0.09495365,0.025708113,0.1316871,0.5440423,0.20094083,0.0026680569
22280,1.0140077e-06,0.99998033,9.359306e-08,4.3039582e-11,1.3404458e-08,1.8441058e-05
22283,0.0051605157,0.0002609895,0.0006274711,9.52155e-06,0.000489154,0.9934523
22284,0.9819042,6.499308e-06,1.9555149e-08,3.9924375e-09,2.1430685e-06,0.018087164
22286,2.4763012e-06,0.99943584,0.00023658774,5.6714352e-06,0.00015392914,0.00016538978
22289,3.347038e-05,0.9999647,5.209075e-09,9.170857e-12,7.4076136e-09,1.8361966e-06
22290,0.078771465,0.12062568,0.07342469,0.7011564,0.01856227,0.007459572
22291,0.023864513,0.0017360013,1.1226517e-09,9.1267764e-11,3.9861785e-09,0.97439945
22293,7.957224e-06,0.99998176,6.755018e-06,3.1202242e-06,2.2748125e-07,7.190329e-08
22294,0.0006046477,9.1819085e-05,0.040636133,0.0673321,0.8912407,9.460482e-05
22295,0.632939,0.0007578542,0.2574535,0.013756705,0.006810789,0.08828225
22296,0.9962745,2.8339698e-06,1.738047e-06,2.171902e-06,1.1945114e-06,0.0037175368
22299,1.186728e-07,0.9999999,4.2477858e-11,1.3943168e-12,2.26361e-08,1.636313e-10
22301,0.06547408,0.082095645,3.0897013e-06,6.932932e-08,0.00044743257,0.85197973
22304,0.0015389703,0.0272731,0.083217874,0.8772294,0.010444713,0.00029590598
22306,0.0043030083,0.019462315,0.019485276,0.89030236,0.06631598,0.00013103816
22307,9.978539e-10,1.0,4.436014e-10,5.53796e-11,1.233633e-10,4.839334e-10
22308,7.944887e-09,0.9999739,2.5853293e-05,2.8654439e-08,2.8270114e-10,2.5165733e-07
22309,0.0015465536,0.07418958,0.011595491,0.9037238,0.008831376,0.00011321298
22310,0.08503301,0.007027847,0.38176465,0.19026712,0.316876,0.019031348
22311,0.015422859,0.00092643383,5.4898574e-05,1.0773891e-05,0.00013756151,0.98344743
22314,0.00017405587,5.679081e-05,2.7540528e-09,7.891246e-10,5.2688165e-07,0.9997687
22315,0.11239303,0.000107757085,8.797757e-10,2.32556e-10,4.104236e-05,0.8874582
22316,0.00024191046,0.0027298748,0.00026790664,8.012574e-08,0.0005776381,0.9961826
22317,0.8590895,0.00032682213,3.3169067e-06,6.453397e-06,0.00038844268,0.14018548
22318,0.053825017,0.008992779,0.17090085,0.16621922,0.586818,0.013244126
22320,0.18847519,0.09233169,0.39647123,0.072163306,0.16655272,0.08400587
22321,0.013816923,0.0027940911,0.055950604,0.12615427,0.79796565,0.0033185703
22322,0.007935294,0.0010847601,0.6551774,0.005782168,0.036229152,0.29379123
22325,0.07779468,0.021932911,0.15659538,0.2553385,0.45852047,0.02981812
22326,0.011163641,0.09773088,0.059476566,0.8211246,0.008929737,0.0015745959
22328,0.024154302,0.3700197,0.0034582394,0.36142695,0.23810227,0.0028385129
22329,0.87512165,0.00012594734,0.00015003818,5.643623e-05,0.00023907762,0.12430693
22330,0.9680876,0.0046995245,0.00012193294,0.00035831114,0.003990122,0.022742413
22331,3.4452142e-07,0.99999964,8.4382826e-13,1.7811218e-15,1.6237521e-10,1.4286995e-09
22335,0.0013191083,0.0040787547,0.007037036,0.9528113,0.034745622,8.080332e-06
22336,8.566486e-15,1.0,1.1205286e-14,6.5986307e-18,7.282353e-16,4.976088e-09
22337,0.03304796,0.021908756,0.14589444,0.28056896,0.4992528,0.019327106
22338,0.56116694,0.01241763,0.09145211,0.3108592,0.009103674,0.0150004
22339,0.9327306,0.00014627997,1.0464825e-09,8.2443063e-10,0.00021734834,0.06690569
22340,0.005692009,0.0023630292,0.060000073,0.109612755,0.82009304,0.0022390832
22341,0.88909924,1.0112054e-06,9.435017e-08,2.2776385e-07,3.173927e-06,0.11089617
22342,0.00021330126,0.9994752,0.00028933212,6.9034118e-06,9.919274e-06,5.5066885e-06
22343,0.0007361039,0.00019161595,0.028961608,0.05596811,0.91381353,0.0003290778
22345,0.91376084,0.0011158936,2.279076e-06,0.00037884843,0.08473828,3.7952716e-06
22346,0.0013629161,0.00014521572,0.11945132,0.12389582,0.754917,0.0002276888
22347,0.036375962,0.011510669,0.29953647,0.13972984,0.49684283,0.01600428
22349,0.011266693,0.0006267213,0.028138757,0.37551802,0.58406997,0.00037981587
22350,0.005651276,4.5029436e-05,0.00066927413,0.0033295054,0.99029493,9.994977e-06
22351,0.2529326,0.027261637,0.0019155466,0.0034109852,0.01137455,0.7031047
22353,0.031514045,0.48722827,0.08844606,0.27244264,0.088447265,0.031921808
22354,0.054858953,0.00042643206,0.007876106,0.03759998,0.8991871,5.1419156e-05
22355,9.967505e-10,0.9999999,2.6115075e-09,1.9012251e-10,1.1634344e-08,1.3343428e-07
22356,0.54278505,0.0020612045,0.0021643045,0.000330695,0.00022870154,0.45242998
22357,0.0074600014,6.972158e-05,1.9408593e-10,1.10854224e-13,2.015127e-07,0.99247
22358,0.070794106,0.041780904,0.368673,0.30801138,0.17167176,0.03906888
22360,0.96490633,0.0025063532,6.7056346e-05,3.799477e-05,0.002780816,0.029701548
22362,0.0031058379,0.0001441492,0.00516246,0.04761866,0.94387716,9.184176e-05
22366,0.08027076,0.13074756,8.0942834e-07,2.8620486e-09,1.275584e-06,0.7889796
22368,0.16450799,0.09146245,0.30242714,0.2337303,0.12993138,0.077940755
22369,0.7699333,0.0005115635,0.0008506027,0.00010545057,0.0019461206,0.22665288
22370,0.009205338,0.00011142081,3.6028011e-06,5.3918566e-08,8.672324e-05,0.9905929
22372,1.1720286e-05,0.00030722708,3.0735742e-10,4.640965e-13,6.744851e-10,0.9996811
22373,0.19859384,0.016251175,0.044245895,0.07946537,0.49684438,0.16459934
22374,0.00042735616,8.549274e-08,1.7918297e-05,0.00023575372,0.9993186,4.1458514e-07
22375,4.2208296e-05,0.0007654774,3.9254152e-11,2.6174837e-12,3.3971935e-07,0.99919194
22376,0.9325248,0.06356418,0.00046525005,0.003277079,6.8651556e-05,0.00010001878
22377,0.0023443755,1.211421e-05,0.017113462,0.9000891,0.08042825,1.2746232e-05
22378,0.20230412,0.2775862,0.006975742,0.033622943,0.02288257,0.45662844
22379,0.020407094,0.00032818434,0.0015697009,0.004107856,0.97328836,0.0002987567
22380,0.6451456,0.28890088,0.0010264685,0.0005657518,0.0020868955,0.062274393
22382,0.0015417581,1.737341e-05,0.003080226,0.4014184,0.5939409,1.2887195e-06
22383,0.99707925,0.00015991644,0.00023545031,0.00020592508,0.0010123695,0.0013072934
22384,0.99620134,7.490615e-06,1.2928164e-05,1.4528085e-05,9.377635e-05,0.003669912
22385,0.9539846,0.00018830996,0.01346041,0.03036818,0.0015438839,0.00045453585
22386,0.0005868775,2.3506914e-06,0.0009990438,0.017117888,0.9812888,5.0344256e-06
22387,0.80504596,8.106545e-05,0.0040567475,0.011855854,0.16989158,0.009068833
22388,0.9998746,1.7579658e-05,5.956187e-14,7.878413e-13,0.00010696175,9.4425013e-07
22389,0.03713099,0.03813217,0.8375348,0.012470999,0.0131821465,0.061548915
22390,0.0051334784,0.021614844,0.6275401,0.26553476,0.0704039,0.009772952
22391,0.01682875,0.01845843,0.12455859,0.25390756,0.57690233,0.00934436
22393,0.00040826236,2.130812e-08,0.00014233541,0.009953519,0.9894958,1.269723e-07
22394,0.0058871848,0.00023751636,0.019933287,0.2188185,0.7549533,0.00017019105
22398,0.002541459,0.0022568298,0.0052275294,0.96643114,0.023513813,2.9184315e-05
22399,0.03129648,0.030044163,0.2554792,0.15723845,0.462239,0.06370265
22400,0.060635947,0.17598608,0.015099333,0.0016539481,0.052469183,0.69415545
22401,2.8373232e-05,0.999912,1.1156095e-05,2.5350535e-09,8.1131975e-06,4.033749e-05
22405,0.043150313,0.12436604,0.13064958,0.4951599,0.18668318,0.019990962
22406,2.1083586e-05,4.749683e-05,4.4771112e-10,1.6664209e-13,3.190946e-07,0.9999311
22408,4.1555386e-06,2.8329005e-05,1.0455431e-06,1.738188e-11,8.2153946e-07,0.99996567
22409,0.00052141596,0.0034998986,2.9569153e-10,9.891389e-13,3.2633266e-06,0.99597543
22410,0.5152512,0.0013777342,1.2064331e-06,7.993954e-09,3.1256957e-05,0.48333856
22411,0.047420293,0.014369997,0.12107647,0.46876636,0.33275354,0.015613322
22412,0.036474477,0.023676118,3.9765917e-05,8.13196e-05,0.005355194,0.9343732
22414,0.0007546425,1.946508e-06,0.0009863959,0.018102705,0.9801512,3.1694535e-06
22415,0.6724579,0.0139810005,0.00054403907,0.0010888852,0.0031779446,0.3087502
22416,3.22836e-05,0.99996626,1.2779544e-06,4.7509754e-08,1.0177635e-07,4.1970257e-08
22417,0.000103427315,0.041247778,3.9829683e-08,2.368581e-10,1.1955763e-05,0.9586368
22420,0.0017523252,0.116576456,0.26818597,0.0180524,0.5874816,0.007951214
22421,0.9677852,3.7848924e-06,3.2417077e-07,1.1239615e-06,2.4879782e-06,0.032207035
22423,0.44378957,0.006986482,8.455618e-05,9.029498e-06,0.0026090622,0.54652137
22424,0.0013185999,0.7921207,0.03021868,0.0031245118,0.149569,0.023648461
22425,0.09539136,0.039522745,0.022348322,0.0044107633,0.009026933,0.82929987
22426,0.19324645,0.31131107,5.085727e-05,0.0059802425,0.0001915844,0.4892198
22427,1.4779631e-06,0.99989223,6.928468e-05,7.1015255e-10,1.8701261e-08,3.7050842e-05
22428,0.007131407,0.0047007874,2.147442e-06,5.012004e-07,0.00013108198,0.98803407
22431,0.00055394694,0.025344279,0.014436204,0.9595149,0.00014496948,5.6747017e-06
22432,0.07648525,0.003448646,0.05333949,0.16129881,0.7029977,0.0024300232
22433,0.0005930849,1.5457474e-06,0.0014412892,0.13587599,0.8620867,1.3268492e-06
22434,6.083262e-13,1.0,2.3502638e-13,7.499199e-17,1.15892835e-14,1.08069e-09
22436,0.0068188533,0.0030867548,0.61937636,0.30481783,0.06281912,0.0030810784
22437,0.018615434,0.005998798,0.2357558,0.19511814,0.5250883,0.019423451
22438,0.04004977,0.00096188486,0.019854246,0.91639346,0.022729717,1.0888995e-05
22439,0.00809431,0.0017784112,0.030383551,0.056159906,0.901503,0.0020807583
22440,0.0549152,0.0106915515,0.0796918,0.16926545,0.67152387,0.013912154
22441,0.0014075856,0.00012377797,0.040864486,0.2707529,0.686732,0.000119227305
22442,0.00013653153,0.00080338825,1.8998787e-09,4.2134586e-12,9.115935e-06,0.9990509
22444,0.019147705,0.008440551,0.063181676,0.16663311,0.737796,0.004800971
22446,2.5611474e-05,0.03205925,0.96083033,0.00531638,0.0017675348,7.9157024e-07
22447,0.97833186,8.915894e-07,6.200569e-07,2.3077895e-07,9.537958e-05,0.021570962
22448,0.9293718,6.989742e-05,0.00034389689,8.5467946e-05,0.057837185,0.012291831
22450,0.100878835,0.06660204,0.57053757,0.00049806444,0.0018130642,0.25967044
22451,0.0041966294,0.030138783,0.037825502,0.89695936,0.030270834,0.00060893316
22452,0.00016754729,0.00034379915,6.11555e-07,4.0670796e-09,4.9190555e-07,0.9994875
22453,0.5099435,0.004085113,3.8747694e-06,4.2531534e-05,0.0014642165,0.48446083
22455,0.002410667,0.00016107332,0.0082094455,0.10327423,0.8859013,4.328182e-05
22457,0.058089867,0.0009919895,2.7104383e-05,3.3624658e-06,0.0017078178,0.93917984
22458,0.018175533,0.0007961556,3.5582875e-06,4.758954e-06,9.054417e-06,0.981011
22459,0.09111814,0.023382101,0.085437946,0.115486406,0.6591056,0.025469879
22460,0.0187997,0.026653564,4.9674505e-05,8.073171e-05,0.0028049161,0.95161146
22461,8.483608e-05,0.00012902162,9.570275e-09,1.0298365e-10,2.1204457e-06,0.99978405
22462,0.9984694,1.85815e-05,5.705259e-07,9.078888e-07,6.460416e-06,0.001504009
22464,0.016140683,0.082389064,0.0004077887,0.00033705015,0.0033941406,0.89733124
22465,0.029909112,0.009281033,0.08130415,0.19160055,0.68121403,0.006691131
22467,0.16261171,0.24759828,0.071609676,0.3909735,0.033382628,0.09382417
22469,0.0018154425,3.6855192e-05,0.0018045797,0.045095332,0.95123297,1.4740901e-05
22470,0.8593498,0.00955528,7.284809e-05,7.438399e-05,0.004071872,0.12687588
22471,0.0075738938,0.0002934619,0.02131686,0.8336311,0.13715982,2.4859906e-05
22472,0.002444934,0.9950812,0.00045601555,8.664051e-05,0.00044426386,0.0014870599
22473,0.00014187176,2.7557453e-06,0.0016078515,0.08414635,0.91409934,1.8778773e-06
22475,0.033579797,0.6667936,0.013226248,0.22669192,0.040318973,0.019389445
22476,0.6772759,0.0066896384,0.016678544,0.042782716,0.15141304,0.10516025
22478,0.0041182116,0.0001762204,0.010486267,0.070474155,0.9146774,6.773284e-05
22479,0.045111302,0.00034557914,0.012298994,0.012886998,0.92664444,0.0027126812
22481,0.055939987,0.18980339,0.0012587397,0.00079867884,0.010881773,0.7413174
22483,0.0052382313,0.039897863,0.035154242,0.89524525,0.023025755,0.0014387262
22484,0.026080383,0.010251286,0.011315191,0.36193007,0.5896244,0.00079860893
22486,0.6168788,6.171e-05,1.6954468e-06,2.800023e-08,1.3681022e-05,0.38304412
22487,0.0017842869,7.550014e-06,0.00067309197,0.011765366,0.9857576,1.2144182e-05
22488,0.0033155577,0.036463555,0.013505072,0.89905584,0.047510467,0.00014949385
22490,2.9798397e-07,0.9999579,4.0204002e-05,6.2108626e-07,9.624068e-07,1.2887229e-07
22491,0.02028086,0.0075277407,0.08166926,0.16769731,0.7168718,0.0059530702
22493,0.0028594371,0.0011147924,0.4339777,0.4802942,0.08131079,0.0004431419
22494,0.0003753215,0.002581922,0.0038271204,0.9245311,0.06868176,2.72662e-06
22495,0.118339166,0.048143584,0.012655719,0.01205692,0.025056392,0.78374815
22496,0.9773671,2.5060174e-07,4.689562e-10,1.6400164e-11,1.06693705e-07,0.022632502
22500,0.0079207765,0.055566344,0.10943979,0.7598669,0.06496759,0.0022385875
22501,0.020778453,0.0008422788,0.05843598,0.66648847,0.2522824,0.001172381
22502,0.07511417,0.0052197576,0.058878068,0.7628377,0.09760696,0.00034334668
22503,0.014411163,0.19032146,0.05896007,0.6900007,0.042549834,0.0037567546
22504,0.06727597,0.013954965,0.0077783167,0.9088641,0.001964816,0.00016185603
22506,0.0943592,0.011301686,0.12821431,0.20754834,0.54717565,0.011400808
22508,0.012588872,0.0040718564,0.11587245,0.24266051,0.62421584,0.0005904379
22510,0.00019345888,0.00052518735,0.63988096,0.35759917,0.0017032535,9.802439e-05
22511,0.00807115,5.710073e-06,0.00066131965,0.008017941,0.9831534,9.048323e-05
22512,0.53280425,0.010754107,0.0045439275,0.024507575,0.16094044,0.26644963
22513,0.04547907,0.06277419,0.2352402,0.14420809,0.43779236,0.074506044
22514,0.000395638,0.99954957,2.2036461e-07,3.0298457e-09,1.1957935e-07,5.450151e-05
22515,0.0019658157,0.00026790515,0.12362909,0.49495363,0.37913048,5.2950523e-05
22516,0.0018915138,5.7241355e-06,0.0011917534,0.016902111,0.9799887,2.0169738e-05
22517,0.0002041125,0.97001487,1.7661169e-09,6.118353e-13,3.6135991e-06,0.029777477
22518,0.0069338563,0.0017905979,0.6341169,0.33274865,0.024294311,0.00011571812
22520,0.024561023,0.06348288,0.29621038,0.5433903,0.05640812,0.015947334
